=====================================
Time    Queue length    Rate    Drops
-------------------------------------
206.5	4915		126.2	0
207.0	4903		123.1	0
207.5	4892		126.2	0
208.0	4892		126.0	0
208.5	4868		123.2	0
209.0	4843		125.5	0
209.5	4808		126.3	0
210.0	4149		123.0	0
210.5	617		125.3	0
211.0	702		126.2	0
211.5	654		124.4	0
212.0	633		126.4	0
212.5	456		125.2	0
213.0	343		123.1	0
213.5	445		125.8	0
214.0	395		123.5	0
214.5	527		126.6	0
215.0	576		124.1	0
215.5	540		124.5	0
216.0	476		127.4	0
216.5	505		124.3	0
217.0	491		123.8	0
217.5	506		124.4	0
218.0	525		126.3	0
218.5	574		126.2	0
219.0	614		124.6	0
219.5	691		124.2	0
220.0	723		126.1	0
220.5	744		124.5	0
221.0	785		124.8	0
221.5	755		125.2	0
222.0	784		125.9	0
222.5	808		122.3	0
223.0	821		126.2	0
223.5	836		125.9	0
224.0	910		123.6	0
224.5	941		124.8	0
225.0	1033		125.6	0
225.5	1078		125.7	0
226.0	1108		125.3	0
226.5	1129		123.1	0
227.0	1136		125.3	0
227.5	1172		126.4	0
228.0	1233		124.7	0
228.5	1267		125.5	0
229.0	1383		123.6	0
229.5	1391		126.8	0
230.0	1336		123.4	0
230.5	1457		124.2	0
231.0	1588		126.3	0
231.5	1537		125.9	0
232.0	1673		125.2	0
232.5	1925		123.0	0
233.0	1736		124.9	0
233.5	1823		124.4	0
234.0	1917		127.2	0
234.5	1815		123.3	0
235.0	1805		125.5	0
235.5	1820		125.2	0
236.0	1852		126.5	0
236.5	1742		124.6	0
237.0	1752		123.7	0
237.5	1737		126.6	0
238.0	1556		124.8	0
238.5	1605		123.6	0
239.0	1672		125.3	0
239.5	1634		124.1	0
240.0	1688		126.4	0
240.5	1883		123.1	0
241.0	1710		125.3	0
241.5	1697		125.8	0
242.0	1789		125.2	0
242.5	1775		125.6	0
243.0	1804		125.7	0
243.5	1901		123.8	0
244.0	1825		126.3	0
244.5	1706		124.5	0
245.0	1844		123.4	0
245.5	1734		125.3	0
246.0	1661		124.1	0
246.5	1692		126.4	0
247.0	1873		126.2	0
247.5	1935		124.5	0
248.0	1933		125.2	0
248.5	1985		124.5	0
249.0	2131		123.6	0
249.5	2240		125.7	0
250.0	2189		124.6	0
250.5	0		3193.9	0
251.0	0		2701.2	0
251.5	0		2847.8	0
252.0	0		3386.7	0
252.5	0		3421.9	0
253.0	0		3722.1	0
